6.652194261550903320e-01,2.938545048236846924e-01,2.185043878853321075e-03,3.874102607369422913e-02
4.769643247127532959e-01,3.794767260551452637e-01,2.196353673934936523e-02,1.215953230857849121e-01
5.666139125823974609e-01,3.425281345844268799e-01,9.286592714488506317e-03,8.157131820917129517e-02
4.610550999641418457e-01,3.976880908012390137e-01,2.103284373879432678e-02,1.202239319682121277e-01
4.597241282463073730e-01,3.920671939849853516e-01,2.341596782207489014e-02,1.247927471995353699e-01
5.792232155799865723e-01,3.406197428703308105e-01,7.606070488691329956e-03,7.255093008279800415e-02
5.729129910469055176e-01,3.575399518013000488e-01,5.633345805108547211e-03,6.391370296478271484e-02
6.073683500289916992e-01,3.381612002849578857e-01,3.557926975190639496e-03,5.091248452663421631e-02
4.401686787605285645e-01,3.838144242763519287e-01,3.225574642419815063e-02,1.437611430883407593e-01
5.366722345352172852e-01,3.759483397006988525e-01,9.511790238320827484e-03,7.786758244037628174e-02
4.771959185600280762e-01,4.102604687213897705e-01,1.518495846539735794e-02,9.735861420631408691e-02
5.765724778175354004e-01,3.608853518962860107e-01,4.677513614296913147e-03,5.786462500691413879e-02
5.415657162666320801e-01,3.714834153652191162e-01,9.278023615479469299e-03,7.767286896705627441e-02
4.989191591739654541e-01,3.851144015789031982e-01,1.522727869451045990e-02,1.007391661405563354e-01
5.193292498588562012e-01,3.663910925388336182e-01,1.453018933534622192e-02,9.974945336580276489e-02
4.948873519897460938e-01,3.957560062408447266e-01,1.223030034452676773e-02,9.712633490562438965e-02
4.692998826503753662e-01,3.707034885883331299e-01,2.635915577411651611e-02,1.336375325918197632e-01
6.130862832069396973e-01,3.282914757728576660e-01,4.010523203760385513e-03,5.461176857352256775e-02
4.687932431697845459e-01,3.870392441749572754e-01,2.236631885170936584e-02,1.218011677265167236e-01
5.058120489120483398e-01,3.900154829025268555e-01,1.121468190103769302e-02,9.295780956745147705e-02
4.998500943183898926e-01,3.951015770435333252e-01,1.192751619964838028e-02,9.312079846858978271e-02
4.773600399494171143e-01,3.949881196022033691e-01,1.610018871724605560e-02,1.115517020225524902e-01
4.498088359832763672e-01,4.037597775459289551e-01,2.289193309843540192e-02,1.235394775867462158e-01
4.728108346462249756e-01,3.843712508678436279e-01,2.065999805927276611e-02,1.221579015254974365e-01
4.821028411388397217e-01,3.807992041110992432e-01,1.899775862693786621e-02,1.181002035737037659e-01
5.789026021957397461e-01,3.519772589206695557e-01,6.111019756644964218e-03,6.300912797451019287e-02
4.268116056919097900e-01,3.822032511234283447e-01,3.593968227505683899e-02,1.550454199314117432e-01
4.604144692420959473e-01,3.734826445579528809e-01,2.888339199125766754e-02,1.372194737195968628e-01
5.394520759582519531e-01,3.619568347930908203e-01,1.035963278263807297e-02,8.823143690824508667e-02
4.698681235313415527e-01,3.764560818672180176e-01,2.468237094581127167e-02,1.289935261011123657e-01
5.497193336486816406e-01,3.650024235248565674e-01,7.841683924198150635e-03,7.743659615516662598e-02
4.590783715248107910e-01,3.774192929267883301e-01,2.678261697292327881e-02,1.367197036743164062e-01
4.643940031528472900e-01,3.941766321659088135e-01,2.259552292525768280e-02,1.188338026404380798e-01
4.484806954860687256e-01,3.762656152248382568e-01,3.262893110513687134e-02,1.426247209310531616e-01
4.576237201690673828e-01,3.792316913604736328e-01,2.711228653788566589e-02,1.360322982072830200e-01
4.774451851844787598e-01,4.070618748664855957e-01,1.429976988583803177e-02,1.011931747198104858e-01
5.778524875640869141e-01,3.307475447654724121e-01,8.742723613977432251e-03,8.265723288059234619e-02
5.307468175888061523e-01,3.515008389949798584e-01,1.554557774215936661e-02,1.022068038582801819e-01
