9.999718666076660156e-01,2.344190033909399062e-05,3.886630963734205579e-07,4.377120603749062866e-06
9.998828172683715820e-01,8.354221790796145797e-05,3.004207201229291968e-06,3.059788286918774247e-05
9.993763566017150879e-01,5.067043821327388287e-04,1.907642945297993720e-05,9.793784556677564979e-05
3.876028349623084068e-03,9.925234913825988770e-01,1.563088299008086324e-04,3.444174071773886681e-03
3.303690347820520401e-03,9.956958293914794922e-01,6.736944487784057856e-05,9.331016917712986469e-04
9.989593029022216797e-01,9.586730157025158405e-04,1.700686698313802481e-05,6.502670294139534235e-05
9.999831914901733398e-01,1.051034450938459486e-05,2.632784514844388468e-07,6.086965640861308202e-06
9.999620914459228516e-01,3.059998925891704857e-05,5.609743993773008697e-07,6.651809599134139717e-06
9.998094439506530762e-01,9.439221321372315288e-05,5.327362487150821835e-06,9.086194040719419718e-05
1.489904075860977173e-01,8.498522639274597168e-01,2.797250926960259676e-04,8.775994647294282913e-04
9.980284571647644043e-01,1.877614529803395271e-03,1.624207106942776591e-05,7.764636393403634429e-05
9.998604059219360352e-01,1.118092623073607683e-04,2.164106035706936382e-06,2.567143747000955045e-05
1.468153856694698334e-02,9.849239587783813477e-01,5.736436287406831980e-05,3.372314095031470060e-04
2.249492891132831573e-02,9.772348999977111816e-01,4.059743150719441473e-05,2.295093145221471786e-04
1.291465610265731812e-01,8.627133816480636597e-02,4.916930105537176132e-03,7.796651721000671387e-01
4.948441870510578156e-03,9.946213960647583008e-01,4.468443148653022945e-05,3.854721435345709324e-04
9.782473444938659668e-01,1.731699332594871521e-02,6.985603249631822109e-04,3.737081075087189674e-03
9.999759197235107422e-01,1.875154157460201532e-05,3.825310272986826021e-07,4.917319529340602458e-06
9.997176527976989746e-01,2.310711861355230212e-04,6.782329819543519989e-06,4.449078551260754466e-05
9.923255443572998047e-01,6.420819554477930069e-03,1.419428881490603089e-04,1.111728255636990070e-03
2.424778342247009277e-01,7.568044066429138184e-01,1.254779490409418941e-04,5.923014832660555840e-04
4.224535543471574783e-03,9.954612851142883301e-01,3.947296499973163009e-05,2.746703685261309147e-04
9.944673776626586914e-01,4.922134801745414734e-03,1.268900668947026134e-04,4.836486477870494127e-04
6.167315244674682617e-01,3.754451870918273926e-01,6.768937455490231514e-04,7.146376185119152069e-03
9.687048941850662231e-02,8.939996361732482910e-01,1.663126051425933838e-03,7.466704584658145905e-03
5.713546872138977051e-01,3.572666943073272705e-01,3.386504249647259712e-03,6.799209117889404297e-02
4.925497621297836304e-02,1.821338199079036713e-02,6.807586760260164738e-04,9.318508505821228027e-01
8.441075086593627930e-01,2.820557914674282074e-02,1.168063725344836712e-03,1.265188306570053101e-01
9.999619722366333008e-01,2.804041105264332145e-05,7.406075610560947098e-07,9.302469152316916734e-06
8.189556002616882324e-01,1.614887714385986328e-01,2.094157040119171143e-03,1.746145822107791901e-02
2.551319301128387451e-01,7.231396436691284180e-01,2.716178772971034050e-03,1.901227794587612152e-02
3.545638173818588257e-03,9.881524443626403809e-01,1.596625370439141989e-04,8.142231032252311707e-03
1.310257124714553356e-03,9.985779523849487305e-01,7.608985924889566377e-06,1.041393188643269241e-04
9.846104383468627930e-01,1.484890747815370560e-02,1.495533942943438888e-04,3.911445965059101582e-04
1.986425518989562988e-01,7.973762154579162598e-01,8.567435434088110924e-04,3.124526934698224068e-03
9.809488058090209961e-01,1.796180382370948792e-02,2.070482587441802025e-04,8.823260432109236717e-04
9.981503486633300781e-01,1.651865197345614433e-03,4.290862125344574451e-05,1.548306754557415843e-04
9.955369234085083008e-01,4.215710330754518509e-03,5.406799755292013288e-05,1.932384620886296034e-04
