9.830175638198852539e-01,1.960470573976635933e-03,2.394379589532036334e-05,1.499810721725225449e-02
8.318526744842529297e-01,5.433708801865577698e-02,1.219587516970932484e-03,1.125906184315681458e-01
7.552162408828735352e-01,6.862677633762359619e-02,1.594964764080941677e-03,1.745620667934417725e-01
3.615836799144744873e-01,2.209095656871795654e-01,5.139143206179141998e-03,4.123675823211669922e-01
1.710122227668762207e-01,4.075540304183959961e-01,4.334734287112951279e-03,4.170989692211151123e-01
7.236190438270568848e-01,3.635764867067337036e-02,1.175925368443131447e-03,2.388473898172378540e-01
9.942659735679626465e-01,4.716429684776812792e-04,3.062998302993946709e-06,5.259274970740079880e-03
9.977703094482421875e-01,9.457776905037462711e-04,3.576407834771089256e-06,1.280422671698033810e-03
9.227226376533508301e-01,6.120822858065366745e-03,1.274159876629710197e-04,7.102916389703750610e-02
5.590535998344421387e-01,1.828510500490665436e-02,7.461807108484208584e-04,4.219151139259338379e-01
7.569496631622314453e-01,3.880485147237777710e-02,1.120764762163162231e-03,2.031247615814208984e-01
5.154521465301513672e-01,1.503093913197517395e-02,4.425600927788764238e-04,4.690743684768676758e-01
4.236561954021453857e-01,1.719823330640792847e-01,4.152761772274971008e-03,4.002086818218231201e-01
5.458789467811584473e-01,3.259969055652618408e-01,2.175454050302505493e-03,1.259486973285675049e-01
4.961739778518676758e-01,5.655069649219512939e-02,2.609859919175505638e-03,4.446654319763183594e-01
8.098944425582885742e-01,5.284885317087173462e-02,1.266278559342026711e-03,1.359904408454895020e-01
4.246604740619659424e-01,1.017086058855056763e-01,3.835087642073631287e-03,4.697957932949066162e-01
9.476206302642822266e-01,6.059446837753057480e-03,1.208549874718300998e-04,4.619904607534408569e-02
4.560219645500183105e-01,1.089606657624244690e-01,4.180701449513435364e-03,4.308365583419799805e-01
8.928911685943603516e-01,1.783793605864048004e-02,3.654900065157562494e-04,8.890543133020401001e-02
8.194123506546020508e-01,1.075880602002143860e-02,3.069577505812048912e-04,1.695218980312347412e-01
7.963712811470031738e-01,3.907313570380210876e-02,1.112286117859184742e-03,1.634433418512344360e-01
4.025520682334899902e-01,8.550518006086349487e-02,3.762055654078722000e-03,5.081806182861328125e-01
4.170458912849426270e-01,2.032406032085418701e-01,4.175891634076833725e-03,3.755376636981964111e-01
6.180979609489440918e-01,7.332666218280792236e-02,2.206678502261638641e-03,3.063687682151794434e-01
2.842122912406921387e-01,1.923145949840545654e-01,5.018061026930809021e-03,5.184550285339355469e-01
1.823061555624008179e-01,1.103847660124301910e-02,4.783002368640154600e-04,8.061770796775817871e-01
3.500712811946868896e-01,2.265005186200141907e-02,8.949138573370873928e-04,6.263837814331054688e-01
9.646860361099243164e-01,2.439643256366252899e-03,4.050422649015672505e-05,3.283385559916496277e-02
9.345998167991638184e-01,5.613743327558040619e-03,1.033142980304546654e-04,5.968321487307548523e-02
9.155784249305725098e-01,8.037718012928962708e-03,1.894459273898974061e-04,7.619439810514450073e-02
4.333311319351196289e-01,2.725265622138977051e-01,2.295871032401919365e-03,2.918463945388793945e-01
4.311137497425079346e-01,2.538018226623535156e-01,4.621136467903852463e-03,3.104632794857025146e-01
2.748944759368896484e-01,2.724364101886749268e-01,4.972776398062705994e-03,4.476962983608245850e-01
3.016247451305389404e-01,2.202861309051513672e-01,5.320220254361629486e-03,4.727689027786254883e-01
8.167077898979187012e-01,2.677199617028236389e-02,7.321974844671785831e-04,1.557880491018295288e-01
6.282305121421813965e-01,8.801715821027755737e-02,2.715247217565774918e-03,2.810371220111846924e-01
5.864299535751342773e-01,2.650549262762069702e-02,1.134633319452404976e-03,3.859299123287200928e-01
